Status,Monitor,Total time (ms),Status2,Description,Step Number,Date,Time,Date_Time
Unconfirmed,Relate8,"108,096",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,1:59:00,5/23/2019 1:59
Confirmed,FOX,"75,132",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,2:00:00,5/23/2019 2:00
Confirmed,Relate8,"67,738",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:02:00,5/23/2019 2:02
Unconfirmed,Cole,"79,224",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:04:00,5/23/2019 2:04
Unconfirmed,Butler,"64,341",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:05:00,5/23/2019 2:05
Unconfirmed,FOX,"116,420",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,2:07:00,5/23/2019 2:07
Unconfirmed,Saullic,"87,700",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:07:00,5/23/2019 2:07
Unconfirmed,Mandell,"86,660",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:07:00,5/23/2019 2:07
Unconfirmed,Leonard,"51,565",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,2:09:00,5/23/2019 2:09
Confirmed,FOX,"147,566",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,2:11:00,5/23/2019 2:11
Unconfirmed,Clarksvalley,"2,646",7020,Step 1 (Go to start URL): Navigate to https://relativity.clarkhill.com/Relativity timed out.,1,5/23/2019,2:12:00,5/23/2019 2:12
Unconfirmed,Capsdales,"1,444",7001,Step 1 (Go to start URL): Navigate to https://relativity.capdale.com/Relativity/ failed.,1,5/23/2019,2:12:00,5/23/2019 2:12
Unconfirmed,Cole,"3,675",7001,Step 1 (Go to start URL): Navigate to https://Cole/Relativity/ failed.,1,5/23/2019,2:12:00,5/23/2019 2:12
Unconfirmed,Moiris,"105,657",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,2:12:00,5/23/2019 2:12
Unconfirmed,Relate8,"80,575",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:16:00,5/23/2019 2:16
Unconfirmed,FOX,"9,978",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,2:16:00,5/23/2019 2:16
Confirmed,FOX,"84,351",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,2:18:00,5/23/2019 2:18
Unconfirmed,Saullic,"6,841",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,2:23:00,5/23/2019 2:23
Unconfirmed,RalUS1,"19,237",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,2:31:00,5/23/2019 2:31
Unconfirmed,RalUS1,"10,507",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,2:39:00,5/23/2019 2:39
Unconfirmed,Nair,"21,435",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,2:53:00,5/23/2019 2:53
Unconfirmed,Mandell,"62,856",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:53:00,5/23/2019 2:53
Unconfirmed,WhiteUS,"80,285",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,2:54:00,5/23/2019 2:54
Unconfirmed,Relate8,"88,968",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,2:55:00,5/23/2019 2:55
Unconfirmed,Nair,"51,796",7020,Step 6 (Open reset script): Action for 'Synthetic Monitoring Scripts' timed out.,6,5/23/2019,3:01:00,5/23/2019 3:01
Unconfirmed,Mandell,391,7001,Step 1 (Go to start URL): Navigate to https://relativity.mandellmenkes.com failed.,1,5/23/2019,3:02:00,5/23/2019 3:02
Confirmed,Mandell,84,7001,Step 1 (Go to start URL): Navigate to https://relativity.mandellmenkes.com failed.,1,5/23/2019,3:02:00,5/23/2019 3:02
Unconfirmed,Ockwen,"71,392",7009,Step 6 (Open reset script): Frame 'externalPage' not found.,6,5/23/2019,3:02:00,5/23/2019 3:02
Unconfirmed,IRIC01,"130,336",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:06:00,5/23/2019 3:06
Unconfirmed,Relate8,"86,889",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:08:00,5/23/2019 3:08
Unconfirmed,ARC3,"106,863",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:09:00,5/23/2019 3:09
Unconfirmed,ETAR,"6,651",7001,Step 1 (Go to start URL): Navigate to https://relativity.itar.epiqsystems.com/Relativity failed.,1,5/23/2019,3:09:00,5/23/2019 3:09
Confirmed,IRIC01,"121,889",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:09:00,5/23/2019 3:09
Confirmed,ARC3,"122,588",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:12:00,5/23/2019 3:12
Unconfirmed,ARC1,"50,609",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,3:13:00,5/23/2019 3:13
Confirmed,ETAR,"175,072",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:13:00,5/23/2019 3:13
Unconfirmed,Relate20,"58,593",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/23/2019,3:14:00,5/23/2019 3:14
Unconfirmed,IRIC01,"10,974",7020,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity timed out.,1,5/23/2019,3:15:00,5/23/2019 3:15
Unconfirmed,Saullic,"28,305",7004,Step 8 (Back to workspace): Element for content check '.*' not found.,8,5/23/2019,3:17:00,5/23/2019 3:17
Confirmed,IRIC01,"106,134",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:19:00,5/23/2019 3:19
Unconfirmed,ETAR,"90,884",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:20:00,5/23/2019 3:20
Confirmed,ETAR,"85,333",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:22:00,5/23/2019 3:22
Unconfirmed,IRIC01,"74,077",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,3:25:00,5/23/2019 3:25
Confirmed,IRIC01,"59,265",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,3:28:00,5/23/2019 3:28
Unconfirmed,ETAR,"93,041",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:28:00,5/23/2019 3:28
Unconfirmed,WhiteUS,"78,643",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,3:30:00,5/23/2019 3:30
Confirmed,ETAR,"83,381",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:30:00,5/23/2019 3:30
Unconfirmed,Relate8,"88,286",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:30:00,5/23/2019 3:30
Unconfirmed,IRIC01,"86,246",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:35:00,5/23/2019 3:35
Confirmed,IRIC01,"7,898",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,3:36:00,5/23/2019 3:36
Unconfirmed,ETAR,"88,854",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:37:00,5/23/2019 3:37
Unconfirmed,WhiteUS,"53,815",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,3:38:00,5/23/2019 3:38
Confirmed,ETAR,"85,027",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:39:00,5/23/2019 3:39
Unconfirmed,Moiris,"84,314",7009,"Step 10 (Code and open next doc): Frame 'profileAndPaneCollection,documentProfile' not found.",10,5/23/2019,3:41:00,5/23/2019 3:41
Unconfirmed,Relate8,"90,059",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:45:00,5/23/2019 3:45
Unconfirmed,ETAR,"92,702",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:46:00,5/23/2019 3:46
Confirmed,Relate8,"87,468",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:46:00,5/23/2019 3:46
Confirmed,ETAR,"92,704",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:48:00,5/23/2019 3:48
Unconfirmed,IRIC01,"13,231",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,3:49:00,5/23/2019 3:49
Confirmed,IRIC01,"8,727",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,3:51:00,5/23/2019 3:51
Unconfirmed,ETAR,"88,252",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:54:00,5/23/2019 3:54
Unconfirmed,Leonard,"24,936",7009,Step 5 (Open workspace): Frame 'externalPage' not found.,5,5/23/2019,3:55:00,5/23/2019 3:55
Confirmed,ETAR,"83,722",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,3:56:00,5/23/2019 3:56
Unconfirmed,Dbllawyers,"39,201",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,3:57:00,5/23/2019 3:57
Unconfirmed,IRIC01,"87,112",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,3:57:00,5/23/2019 3:57
Confirmed,Dbllawyers,"19,547",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,3:59:00,5/23/2019 3:59
Unconfirmed,Cole,"7,950",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:00:00,5/23/2019 4:00
Unconfirmed,Capsdales,"13,090",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:00:00,5/23/2019 4:00
Unconfirmed,EdJones,"36,539",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:00:00,5/23/2019 4:00
Unconfirmed,Coborn,"76,101",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:00:00,5/23/2019 4:00
Unconfirmed,ETAR,"88,779",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:03:00,5/23/2019 4:03
Confirmed,Coborn,"132,103",7020,"Step 9 (Open JE_Test_001): Action for 'Test Fios,' timed out.",9,5/23/2019,4:03:00,5/23/2019 4:03
Unconfirmed,ARC1,"19,544",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:04:00,5/23/2019 4:04
Confirmed,ETAR,"84,816",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:05:00,5/23/2019 4:05
Unconfirmed,Moiris,"85,826",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:05:00,5/23/2019 4:05
Unconfirmed,IRIC01,"38,974",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:05:00,5/23/2019 4:05
Confirmed,IRIC01,"36,539",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:07:00,5/23/2019 4:07
Unconfirmed,Clarksvalley,"72,336",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:07:00,5/23/2019 4:07
Unconfirmed,WhiteUS,"77,421",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:08:00,5/23/2019 4:08
Unconfirmed,Leonard,"96,216",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:11:00,5/23/2019 4:11
Unconfirmed,ETAR,"88,370",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:12:00,5/23/2019 4:12
Confirmed,ETAR,"84,386",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:13:00,5/23/2019 4:13
Unconfirmed,IRIC01,"71,625",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:14:00,5/23/2019 4:14
Confirmed,Leonard,"69,369",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:15:00,5/23/2019 4:15
Confirmed,IRIC01,"37,610",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:15:00,5/23/2019 4:15
Unconfirmed,Mandell,"50,683",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:18:00,5/23/2019 4:18
Unconfirmed,Hogen,"42,851",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:19:00,5/23/2019 4:19
Unconfirmed,ARC1,"13,370",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:20:00,5/23/2019 4:20
Unconfirmed,ETAR,"89,585",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:20:00,5/23/2019 4:20
Confirmed,ETAR,"7,964",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,4:22:00,5/23/2019 4:22
Unconfirmed,Nair,"80,647",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:22:00,5/23/2019 4:22
Confirmed,Hogen,"49,530",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:22:00,5/23/2019 4:22
Unconfirmed,IRIC01,"31,341",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:22:00,5/23/2019 4:22
Unconfirmed,Moiris,"64,108",7005,Step 10 (Code and open next doc): Element 'Check radiobox Responsive' not found.,10,5/23/2019,4:22:00,5/23/2019 4:22
Confirmed,ARC1,"69,017",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:22:00,5/23/2019 4:22
Confirmed,IRIC01,"71,077",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:24:00,5/23/2019 4:24
Unconfirmed,WhiteUS,"54,920",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:24:00,5/23/2019 4:24
Unconfirmed,Saullic,"101,628",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:24:00,5/23/2019 4:24
Unconfirmed,Cole,"108,647",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:24:00,5/23/2019 4:24
Confirmed,Moiris,"96,533",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:24:00,5/23/2019 4:24
Unconfirmed,Capsdales,"100,341",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:24:00,5/23/2019 4:24
Unconfirmed,Clarksvalley,"101,330",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:25:00,5/23/2019 4:25
Confirmed,Saullic,"91,432",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:27:00,5/23/2019 4:27
Unconfirmed,Butler,"115,593",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:27:00,5/23/2019 4:27
Confirmed,Cole,"106,485",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:27:00,5/23/2019 4:27
Confirmed,Clarksvalley,"86,693",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:27:00,5/23/2019 4:27
Unconfirmed,Mandell,"90,651",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:27:00,5/23/2019 4:27
Unconfirmed,ETAR,"89,708",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:28:00,5/23/2019 4:28
Confirmed,Capsdales,"90,854",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:29:00,5/23/2019 4:29
Confirmed,Butler,"95,506",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:29:00,5/23/2019 4:29
Unconfirmed,ARC1,"87,286",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:29:00,5/23/2019 4:29
Confirmed,ETAR,"5,053",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,4:30:00,5/23/2019 4:30
Confirmed,Mandell,"89,603",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:30:00,5/23/2019 4:30
Unconfirmed,IRIC01,"64,148",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:31:00,5/23/2019 4:31
Unconfirmed,Dbllawyers,"41,825",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:31:00,5/23/2019 4:31
Unconfirmed,Hinshroud,"154,199",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:31:00,5/23/2019 4:31
Unconfirmed,Moiris,"92,167",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:31:00,5/23/2019 4:31
Confirmed,IRIC01,"22,637",7001,Step 1 (Go to start URL): Navigate to https://review.irisds.com/Relativity failed.,1,5/23/2019,4:31:00,5/23/2019 4:31
Unconfirmed,Nair,"130,654",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:31:00,5/23/2019 4:31
Confirmed,ARC1,"92,642",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:32:00,5/23/2019 4:32
Confirmed,Dbllawyers,"53,125",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:33:00,5/23/2019 4:33
Confirmed,Nair,"13,618",7009,Step 7 (Run reset script): Frame 'externalPage' not found.,7,5/23/2019,4:33:00,5/23/2019 4:33
Unconfirmed,Cole,"91,326",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:34:00,5/23/2019 4:34
Confirmed,Moiris,"101,384",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:34:00,5/23/2019 4:34
Unconfirmed,Saullic,"105,733",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:34:00,5/23/2019 4:34
Unconfirmed,Clarksvalley,"97,348",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:35:00,5/23/2019 4:35
Unconfirmed,Hogen,"41,120",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:35:00,5/23/2019 4:35
Unconfirmed,ARC2,"56,410",7004,Step 10 (Code and open next doc): 'destruct' not found.,10,5/23/2019,4:35:00,5/23/2019 4:35
Unconfirmed,Coborn,"74,687",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:35:00,5/23/2019 4:35
Unconfirmed,Capsdales,"87,680",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:36:00,5/23/2019 4:36
Confirmed,Cole,"87,010",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:36:00,5/23/2019 4:36
Unconfirmed,ETAR,"83,906",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:36:00,5/23/2019 4:36
Confirmed,Saullic,"89,460",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:36:00,5/23/2019 4:36
Unconfirmed,Mandell,"88,370",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:37:00,5/23/2019 4:37
Unconfirmed,Butler,"136,641",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:37:00,5/23/2019 4:37
Confirmed,Clarksvalley,"92,266",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:37:00,5/23/2019 4:37
Unconfirmed,RalUS1,"13,222",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,4:37:00,5/23/2019 4:37
Unconfirmed,HSFNYC,"2,740",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,4:38:00,5/23/2019 4:38
Confirmed,Capsdales,"88,798",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:38:00,5/23/2019 4:38
Unconfirmed,IRIC01,"66,085",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:38:00,5/23/2019 4:38
Confirmed,ETAR,"90,741",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:38:00,5/23/2019 4:38
Unconfirmed,Hinshroud,"94,419",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:39:00,5/23/2019 4:39
Confirmed,Butler,"91,058",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:39:00,5/23/2019 4:39
Unconfirmed,ARC1,"100,385",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:39:00,5/23/2019 4:39
Confirmed,Mandell,"140,588",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:40:00,5/23/2019 4:40
Unconfirmed,Moiris,"94,123",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:41:00,5/23/2019 4:41
Unconfirmed,WhiteUS,"111,769",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:41:00,5/23/2019 4:41
Confirmed,ARC1,"93,486",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:42:00,5/23/2019 4:42
Confirmed,WhiteUS,"83,179",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:43:00,5/23/2019 4:43
Confirmed,Moiris,"102,952",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:43:00,5/23/2019 4:43
Unconfirmed,ETAR,"91,264",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:45:00,5/23/2019 4:45
Unconfirmed,GREEN,"76,181",7005,Step 10 (Code and open next doc): Element 'Check radiobox Responsive' not found.,10,5/23/2019,4:45:00,5/23/2019 4:45
Unconfirmed,Mandell,"65,343",7020,Step 3 (Enter password): Action for 'Login' timed out.,3,5/23/2019,4:46:00,5/23/2019 4:46
Unconfirmed,IRIC01,"47,038",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:47:00,5/23/2019 4:47
Unconfirmed,Hinshroud,"79,822",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:47:00,5/23/2019 4:47
Confirmed,ETAR,"97,140",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:47:00,5/23/2019 4:47
Confirmed,GREEN,"111,234",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:47:00,5/23/2019 4:47
Confirmed,Hinshroud,"63,402",7020,Step 10 (Code and open next doc): Action for 'Save and next' timed out.,10,5/23/2019,4:49:00,5/23/2019 4:49
Confirmed,IRIC01,"40,744",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,4:49:00,5/23/2019 4:49
Unconfirmed,WhiteUS,"83,109",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:50:00,5/23/2019 4:50
Unconfirmed,Coborn,"5,452",7004,Step 5 (Open workspace): Element for content check 'Synthetic monitoring' not found.,5,5/23/2019,4:51:00,5/23/2019 4:51
Confirmed,WhiteUS,"86,559",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:52:00,5/23/2019 4:52
Unconfirmed,ETAR,"116,550",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:54:00,5/23/2019 4:54
Unconfirmed,GREEN,"83,520",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:54:00,5/23/2019 4:54
Confirmed,ETAR,"111,608",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:56:00,5/23/2019 4:56
Confirmed,GREEN,"110,593",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,4:57:00,5/23/2019 4:57
Unconfirmed,Coborn,"68,985",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,4:58:00,5/23/2019 4:58
Unconfirmed,WhiteUS,"91,643",7005,"Step 9 (Open JE_Test_001): Element 'Test Fios,' not found.",9,5/23/2019,4:59:00,5/23/2019 4:59
Confirmed,WhiteUS,"60,866",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,5:01:00,5/23/2019 5:01
Unconfirmed,Hinshroud,"155,272",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,5:02:00,5/23/2019 5:02
Unconfirmed,GREEN,"73,258",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:04:00,5/23/2019 5:04
Unconfirmed,ETAR,"108,978",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:04:00,5/23/2019 5:04
Confirmed,ETAR,"83,722",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:06:00,5/23/2019 5:06
Confirmed,GREEN,"83,312",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:06:00,5/23/2019 5:06
Unconfirmed,Hinshroud,"90,242",7020,Step 9 (Open JE_Test_001): Action for 'JE_Test_001' timed out.,9,5/23/2019,5:09:00,5/23/2019 5:09
Unconfirmed,IRIC01,"52,466",7004,Step 11 (Save PDF): 'JE_Test_002' not found.,11,5/23/2019,5:10:00,5/23/2019 5:10
Unconfirmed,ETAR,"92,618",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:13:00,5/23/2019 5:13
Unconfirmed,GREEN,"76,804",7009,Step 9 (Open JE_Test_001): Frame '/Relativity/CustomPages/' not found.,9,5/23/2019,5:13:00,5/23/2019 5:13
